2022-11-13 19:59:03.041228,0.001434496984388698
2022-11-13 19:59:04.040350,0.004278645299273748
2022-11-13 19:59:05.047968,0.0011078831165141688
2022-11-13 19:59:06.040310,0.0009986530936155278
2022-11-13 19:59:07.032813,0.000955816025716215
2022-11-13 19:59:08.032796,0.0009244131045904408
2022-11-13 19:59:09.035089,0.0008519062923497597
2022-11-13 19:59:10.047906,0.0009312406274524699
2022-11-13 19:59:11.034730,0.027761176334337605
2022-11-13 19:59:12.040436,0.034000375944051545
2022-11-13 19:59:13.035851,0.04024938212474223
2022-11-13 19:59:14.032920,0.029089322251543575
2022-11-13 19:59:15.038903,0.049362863241551265
2022-11-13 19:59:16.046440,0.09999527592898798
2022-11-13 19:59:17.039000,0.024840370199551477
2022-11-13 19:59:18.040037,0.0007680670409211069
2022-11-13 19:59:19.034886,0.18471692063082884
2022-11-13 19:59:20.032884,0.26181527881960276
2022-11-13 19:59:21.034874,0.0028030807881098516
2022-11-13 19:59:22.039828,0.0014161273484714807
2022-11-13 19:59:23.036029,0.13613834863530377
2022-11-13 19:59:24.039892,0.07839331789514575
2022-11-13 19:59:25.032452,0.0026704322194754885
2022-11-13 19:59:26.039930,0.12395145164047722
2022-11-13 19:59:27.035898,0.001680306183923324
2022-11-13 19:59:28.038400,0.212545208486992
2022-11-13 19:59:29.034275,0.002098816252398615
2022-11-13 19:59:30.036873,0.0014150488433319966
2022-11-13 19:59:31.033724,0.001380325997352155
2022-11-13 19:59:32.033808,0.025441831796650098
2022-11-13 19:59:33.033866,0.007746820003099559
2022-11-13 19:59:34.034962,0.002046252559917519
2022-11-13 19:59:35.034492,0.007128263612200409
2022-11-13 19:59:36.034861,0.010076763829662244
2022-11-13 19:59:37.037110,0.0034015080962363034
2022-11-13 19:59:38.038347,0.0019716469136673133
2022-11-13 19:59:39.039244,0.0014086556788210668
2022-11-13 19:59:40.035872,0.15674847813423146
2022-11-13 19:59:41.047918,0.15125076554869535
2022-11-13 19:59:42.033168,0.08850569120323641
2022-11-13 19:59:43.032749,0.06019895679272236
2022-11-13 19:59:44.035864,0.019749563410823182
2022-11-13 19:59:45.036552,0.019986544135717384
2022-11-13 19:59:46.033647,0.0012830045893409859
2022-11-13 19:59:47.038313,0.0014105525358155677
2022-11-13 19:59:48.032427,0.001247823864927029
2022-11-13 19:59:49.038959,0.04903878348330883
2022-11-13 19:59:50.039868,0.057286571494273984
2022-11-13 19:59:51.033961,0.0014561275270580005
2022-11-13 19:59:52.034207,0.0013908525383567573
2022-11-13 19:59:53.032974,0.00131912425599802
2022-11-13 19:59:54.034453,0.001158157201106314
2022-11-13 20:01:04.718990,0.0018983930991714358
2022-11-13 20:01:05.705795,0.004658159009023475
2022-11-13 20:01:06.712677,0.0013563929532933187
2022-11-13 20:01:07.710257,0.0009350092715509532
